"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"RP11-530N7.3",0.0107336285859622,1.16352392346146,0.013,5822,8833,18,-0.166744130120828
"RP11-531H8.1",0.0154441637162,1.26920537516951,0.015,6203.5,10340,8,0.207358916227356
"RP11-531H8.2",0.10466419984704,1.17038013440131,0.104,8939,8963,6,-0.95631676769834
"RP11-532F12.5",2.01e-07,0.828177671141298,0,587,1550,17,1.94121683983789
"RP11-532F6.4",0.0286872803513985,1.17087299303108,0.025,6982,8974,10,-0.392410423225394
"RP11-532F6.5",0.191663004757266,0.948817446548268,0.207,10059,3479,8,-1.74753838308807
"RP11-532N4.2",0.000233843839216932,1.19324597559726,0.001,2438,9409,35,0.936511833349053
"RP11-533E19.2",0.0111687573153553,0.864654675372995,0.013,5822,2022,7,-0.197575346199016
"RP11-533N14.3",0.000270976242730003,0.885228086048417,0.001,2438,2336,6,0.664494206414865
"RP11-533O20.2",4.28e-05,1.0345225388492,0.001,2438,5579,10,0.230168079574139
"RP11-534L6.2",0.000112216371001163,0.912353469808836,0.001,2438,2761,10,0.51513923594434
"RP11-534L6.5",0.343465847588748,1.02990530466705,0.373,11265.5,5451,3,-2.09321024179234
"RP11-534N16.1",6.17e-06,1.06759279133633,0.001,2438,6453,14,0.385880490371936
"RP11-535A19.1",8.34e-07,0.831986149598648,0,587,1597,13,1.91851313388396
"RP11-535A19.2",1.09e-07,1.00527058714912,0,587,4809,21,1.0352987331915
"RP11-535C21.3",0.185763681749768,1.17066383381142,0.2,10008,8969,3,-1.213209357922
"RP11-535C7.1",0.010409608604706,1.18712806211626,0.013,5822,9317,8,-0.0673581291163527
"RP11-535M15.1",0.000841826317777969,0.740685677734534,0.001,2438,787,7,1.54663894938888
"RP11-536C5.2",6.59e-06,0.71273328705724,0.001,2438,623,22,1.7369963063009
"RP11-536C5.7",4.39e-06,0.832259578854411,0.001,2438,1600,35,0.969816842965061
"RP11-536G4.2",3.27e-05,0.999026186975647,0.001,2438,4648,12,0.0660469098462606
"RP11-536I6.2",0.246659770378999,1.22953507151947,0.265,10554,9924,10,-1.08150401385147
"RP11-536K7.3",0.000105432143677939,0.842500143750216,0.001,2438,1720,10,0.909300495565082
"RP11-536K7.5",0.00242408406098143,0.840126867909512,0.003,4303,1691,12,0.514045758138044
"RP11-536O18.1",0.0923224822661693,1.23176780193707,0.083,8738.5,9959,4,-0.614348855098495
"RP11-536P6.3",0.132578016931059,1.28258073208963,0.137,9401,10444,7,-0.612049388794805
"RP11-537A6.9",0.0854757957781549,1.09243079570458,0.077,8607,7102,3,-1.17880230701621
"RP11-537H15.3",0.000866507602500813,1.00451083008481,0.001,2438,4781,9,0.0844870834226885
"RP11-538D16.2",1.23e-05,0.830381588274236,0.001,2438,1579,11,0.98099552430502
"RP11-538D16.3",0.0074279599694542,0.750062810144189,0.009,5337.5,845,10,0.649851655683559
"RP11-538I12.3",0.310035675661809,1.31315639976818,0.331,11009.5,10665,4,-0.843701756791109
"RP11-538P18.2",0.00102978865416111,0.870651332094337,0.001,2438,2110,16,0.746656848299069
"RP11-539E17.5",0.120636845953952,0.658333165415274,0.121,9208.5,404,5,0.273047503621208
"RP11-539G18.2",4.98e-05,1.10073166554359,0.001,2438,7311,13,0.537151249583337
"RP11-539I5.1",1.02e-07,1.0938232704929,0,587,7128,22,1.45306563000943
"RP11-539L10.2",0.120458104447481,0.956446353489241,0.121,9208.5,3650,6,-1.57523813964862
"RP11-53B2.5",0.000469807017119661,1.00425833320332,0.001,2438,4773,9,0.0832430544346591
"RP11-53B5.1",0.105450734603506,1.17198525069958,0.106,8975,8996,6,-0.957050789617724
"RP11-53I6.2",4.99e-11,1.0524553624941,0,587,6057,15,1.26228313791327
"RP11-53L24.1",0.00104594804894834,1.06758030410136,0.001,2438,6452,9,0.385822608806653
"RP11-53M11.3",0.00478022229375479,1.12857313186204,0.004,4765.5,7997,9,0.141122997081451
"RP11-53O19.1",2.93e-09,0.987904208332582,0,587,4375,20,1.06851696294555
"RP11-53O19.2",0.424956377346404,1.25059742565937,0.473,11839.5,10173,3,-1.22621074418835
"RP1-153P14.5",8.71e-10,0.83764751992337,0,587,1661,30,1.88495500293133
"RP1-153P14.8",0.000564996424328585,0.963612996055078,0.001,2438,3823,17,0.244644346136946
"RP11-540A21.2",0.000958823381310058,0.89470467067056,0.001,2438,2477,11,0.611801402894768
"RP11-540D4.3",3.15e-05,0.979178589898672,0.001,2438,4166,13,0.165348248482009
"RP11-540E16.2",0.0124873489967884,1.09585479439624,0.014,5944,7184,8,-0.492309283573111
"RP11-540K16.1",0.000158659270674572,0.57773836847697,0.001,2438,248,13,2.7760563217435
"RP11-540K16.2",0.000145861974052937,0.848270141707002,0.001,2438,1795,13,0.875525980756064
"RP11-540O11.1",0.0438962645726496,0.922262719030749,0.042,7622.5,2945,5,-0.977839064746817
"RP11-540O11.4",0.005005344102847,1.0658599581156,0.004,4765.5,6398,14,-0.141796488163914
"RP11-540O11.6",0.00269859456868253,0.867195293702213,0.003,4303,2055,6,0.357124860496607
"RP11-540O11.7",0.00878796817258041,1.03172339375941,0.01,5536,5498,3,-0.658952499307201
"RP11-541F9.1",0.118156619582769,1.05598858586809,0.118,9165.5,6151,6,-1.51511783458065
"RP11-541F9.2",2.73e-05,0.926528733339378,0.001,2438,3031,22,0.438845944702303
"RP11-541G9.1",0.106593108080868,0.86162459394544,0.106,8975,1975,3,-1.00636697557638
"RP11-541G9.2",0.022126258933118,1.13743971194365,0.017,6593.5,8216,7,-0.384188320261926
"RP11-541P9.3",0.0322450565553221,1.14450866443586,0.031,7184.5,8393,6,-0.58976571790729
"RP11-542A14.1",0.0191302769041342,0.778229677209235,0.016,6459.5,1035,3,0.242089963233045
"RP11-542B15.1",6e-06,0.980032301158546,0.001,2438,4189,10,0.161035707161704
"RP11-542C10.1",0.0588177331175121,1.11962141776468,0.06,8090.5,7783,3,-0.958758846723051
"RP11-542C16.1",0.0938966831430873,0.928574609237785,0.084,8757.5,3063,7,-1.284885967621
"RP11-542F9.1",0.123609583050203,1.0124735157494,0.122,9245,4982,3,-1.73651233012574
"RP11-542G1.1",0.290290072925444,0.931030146744852,0.308,10876,3109,6,-1.81077630281934
"RP11-542G1.2",0.00150115330141152,0.988724772048082,0.002,3860.5,4399,7,-0.138053099459497
"RP11-542G1.3",0.0174552816259187,1.10003723574276,0.015,6203.5,7287,10,-0.500521146962668
"RP11-542K23.10",4.63e-06,0.890067515611681,0.001,2438,2406,10,0.637515358629163
"RP11-542K23.7",0.00011636580990344,0.909257822885643,0.001,2438,2707,9,0.531958082142964
"RP11-542K23.9",0.000957588745076365,0.878388237507605,0.001,2438,2229,13,0.702877572162209
"RP11-542M13.3",0.134203053817753,1.20037144412232,0.138,9422.5,9515,3,-0.942731139311712
"RP11-543A18.1",0.178203698070851,1.2946353752587,0.191,9917,10533,11,-0.696916265731189
"RP11-543C4.1",0.000484990301926261,1.09236532583345,0.001,2438,7101,9,0.499395081716518
"RP11-543C4.3",3.53e-05,0.957008004097323,0.001,2438,3665,6,0.278680059667192
"RP11-543D5.1",0.00147344535088893,0.949026419512161,0.002,3860.5,3487,11,0.0647329883792613
"RP11-543D5.2",2.38e-05,0.938491070926333,0.001,2438,3257,8,0.375365532108457
"RP11-543E8.1",0.0270772831566894,0.702813293614967,0.023,6875.5,569,3,0.603890287009266
"RP11-543F8.2",0.0171619468627272,1.15492660183037,0.015,6203.5,8643,14,-0.25956187184927
"RP11-543G18.1",0.0652350503287038,0.920757699249533,0.065,8228.5,2913,10,-1.1419106391649
"RP11-543H12.1",0.0382921632446029,1.16867886731266,0.039,7418,8927,9,-0.57675977573681
"RP11-543H23.2",0.059743067614427,1.18596382265691,0.06,8090.5,9299,6,-0.673893258098412
"RP11-543N12.1",0.000249514038371016,1.10147693190814,0.001,2438,7339,12,0.540500606224062
"RP11-544A12.4",4.52e-07,0.959965087196966,0,587,3734,18,1.21048346078524
"RP11-544I20.2",0.0036825826787903,1.15977442684215,0.004,4765.5,8763,11,0.276077486955664
"RP11-544M22.1",3.12e-06,0.723281822966879,0.001,2438,682,12,1.6642973370216
"RP11-544M22.8",1.56e-07,0.759477584378721,0,587,909,20,0
"RP11-545A16.1",0.0456405757907501,0.888928616046876,0.045,7708,2384,4,-0.822857376894228
"RP11-545D19.1",0.615499514161844,1.30790322345105,0.354,11168,10624,5,-0.890063055354587
"RP11-545E17.3",0.02512374880259,0.90616466240334,0.022,6777.5,2653,5,-0.636161873401896
"RP11-545G3.1",0.00454641388224781,0.597096069984383,0.004,4765.5,271,7,2.09334188151031
"RP11-545H22.1",0.00699530704669469,1.07976279734455,0.009,5337.5,6768,8,-0.392561994621722
"RP11-545I10.2",0.00376370887667409,0.945258175272552,0.004,4765.5,3406,3,-0.179826414334163
"RP11-545I5.3",0.00147846761485822,1.08114533394397,0.002,3860.5,6809,11,0.192913107365077
"RP11-545L5.1",0.0449998895757195,1.13328225603299,0.043,7674,8119,9,-0.767426640264805
"RP11-545M17.1",0.0251444256746,1.23319145249051,0.022,6777.5,9983,10,-0.0855224929543749
"RP11-545N8.3",0.00617059049687565,0.793722422051657,0.006,5113,1170,10,0.527866814399426
"RP11-545P6.2",0.0554845163422384,1.13577043635779,0.055,7979.5,8180,8,-0.853586191874026
"RP11-545P7.4",0.00346726013410212,0.720085669832808,0.003,4303,665,12,1.27699839238906
"RP11-546B15.1",0.00107943575498733,1.05115617280712,0.001,2438,6026,14,0.309100431637627
"RP11-546K22.1",0.123256271155873,1.13419630399974,0.122,9245,8137,5,-1.1747146422636
"RP11-546K22.2",0.27506542589469,1.20084199613612,0.294,10773,9520,5,-1.23935764488323
"RP11-546M21.6",2.51e-08,0.697285442651311,0,587,541,13,2.79249585667166
"RP11-547C13.1",0.00318470983442646,1.11532281571704,0.003,4303,7661,7,0.193103861970989
"RP11-547C5.1",0.010328697401749,0.831835874740621,0.012,5744,1593,10,0.0252664424993828
"RP11-547C5.2",0.00597459193568418,1.00723515345147,0.006,5113,4866,6,-0.578666561070595
"RP11-547D23.1",0.0124038829995635,1.19723740649783,0.014,5944,9461,6,-0.0544495613404142
"RP11-547D24.1",0.0303597725278306,0.880970415606888,0.027,7070.5,2264,5,-0.577184786270285
"RP11-547D24.3",0.000369801749933725,0.793472838543067,0.001,2438,1165,15,1.20597934606076
"RP11-547I7.1",0.00109550341153611,1.0812012208489,0.001,2438,6812,14,0.448560110804341
"RP11-548B3.3",9.02e-05,0.857825905807946,0.001,2438,1924,12,0.820093626283957
"RP11-548L20.1",0.000686675346573478,1.08749971826147,0.001,2438,6973,12,0.477304044954745
"RP11-548M13.1",0.0847336488233878,0.780981286038956,0.077,8607,1058,3,-0.3939932079986
"RP11-548N17.1",2.46e-06,1.03708431085744,0,587,5649,11,1.18947717064737
"RP11-549K20.1",0.195372057313955,1.24182159656172,0.21,10091.5,10078,8,-0.94046169958104
"RP11-549L6.3",0.000762399930348357,1.15466598276522,0.001,2438,8637,11,0.773870780733254
"RP11-54A4.2",5.16e-10,0.632622778591121,0,587,331,35,3.27406300271928
"RP1-154K9.2",0.00371971679939445,1.16163280959824,0.004,4765.5,8802,22,0.284000570966569
"RP11-54O15.3",0.0162070018432884,0.988182979305395,0.015,6203.5,4379,5,-0.914498977587876
"RP11-54O7.14",0.0278893178722337,0.510922210589975,0.023,6875.5,155,7,2.18173399513961
"RP11-54O7.16",0.286655372905211,0.634787134219431,0.305,10856.5,337,3,0.0883181569340665
"RP11-54O7.18",0.0211327472735999,0.936357620261673,0.017,6593.5,3216,11,-0.697048338305445
"RP11-54O7.2",0.00254864703914961,0.711324131622479,0.003,4303,617,7,1.33757554676885
"RP11-54O7.3",2.92e-10,0.754700227365524,0,587,878,35,0
"RP11-550A5.2",0.239758599136803,1.13002781626003,0.253,10486,8035,4,-1.48083860249703
"RP11-550C4.6",0.109524796584242,0.753331600855609,0.109,9027.5,868,4,-0.352740846829328
"RP11-550H2.1",0.0139570725262188,1.15814533995579,0.015,6203.5,8737,5,-0.245789555680023
"RP11-550H2.2",0.0138436259176501,1.04652513966651,0.015,6203.5,5888,6,-0.747298732767983
"RP11-550I24.2",6.55e-10,0.85226291755358,0,587,1850,24,1.7993588733502
"RP11-550P17.5",5.23e-05,0.93537538338835,0.001,2438,3195,8,0.391821258600599
"RP11-551L14.4",6.79e-09,1.01983614501181,0,587,5179,21,1.10648423552999
"RP11-552C15.1",0.00815836233688303,0.737614301247665,0.01,5536,766,4,0.691487670626664
"RP11-552D4.1",0.00127863326123746,1.05974683353259,0.002,3860.5,6244,3,0.0939871670702266
"RP11-552D8.1",7.51e-05,1.09705416998111,0.001,2438,7210,22,0.520590674152057
"RP11-552E10.1",0.00321993566814414,1.21369557548927,0.003,4303,9710,9,0.611387441588274
"RP11-552E20.1",0.00694647132622294,1.04577870776022,0.009,5337.5,5874,7,-0.550814261952479
"RP11-552F3.10",1.16e-05,0.774887719866465,0.001,2438,1010,12,1.32326155108692
"RP11-552F3.13",0.49106932851742,1.05712547693658,0.463,11781.5,6180,3,-2.04946945844436
"RP11-552F3.4",0.0969551096657608,0.730904602200728,0.092,8831.5,724,8,-0.136287387499344
"RP11-552M11.4",0.0423667411815398,0.520915806663554,0.041,7534.5,165,3,1.85831933980063
"RP11-552M14.1",0.00492980363538616,1.11761161998712,0.004,4765.5,7733,10,0.0928240666969491
"RP11-552O4.1",0.0159367759926461,1.06828481770335,0.015,6203.5,6471,6,-0.645462313040136
"RP11-553A21.3",4.98e-05,0.729979374399735,0.001,2438,715,7,1.6186869834161
"RP11-553E24.2",0.02050782158791,1.20883626190996,0.017,6593.5,9638,18,-0.0829272996215489
"RP11-553E24.3",0.0995350735395368,1.08367461335624,0.095,8871.5,6860,3,-1.30149886359008
"RP11-553K8.2",0.13125996344654,0.987889824971006,0.134,9360.5,4374,3,-1.77557812665143
"RP11-553K8.5",0.161679706867337,1.18003869846197,0.17,9740,9176,6,-1.10958466746226
"RP11-553L6.2",0.0125876529262718,1.0852080570558,0.014,5944,6909,7,-0.540621808549349
"RP11-553N19.1",0.00245458887513822,0.803019036705336,0.003,4303,1274,6,0.737587260513195
"RP11-553P9.2",2.82e-06,1.04682429242667,0,587,5899,10,1.23573536755929
"RP11-553P9.3",0.0569106048812389,1.19869586630708,0.058,8031,9488,7,-0.607683232958969
"RP11-554A11.5",0.0170426255895691,0.833917248139026,0.015,6203.5,1614,8,-0.0745789125931129
"RP11-554A11.6",4.29e-12,0.862214563314212,0,587,1982,51,1.74191217273937
"RP11-554A11.7",9.13e-05,0.811336387124596,0.001,2438,1356,13,1.09581123937652
"RP11-554A11.8",2.3e-05,0.952487506540858,0.001,2438,3555,15,0.302109972494936
"RP11-554A11.9",0.000213928003408411,0.913546090593994,0.001,2438,2778,10,0.508674872974823
"RP11-554D13.1",0.231514771718107,1.08037403272551,0.242,10400,6789,3,-1.68565212198714
"RP11-554D14.6",0.000841128386933439,1.04283091078655,0.001,2438,5780,32,0.269751542877839
"RP11-554D14.7",0.083491300474571,1.02197710573969,0.077,8607,5236,4,-1.50870238537503
"RP11-554D15.1",0.000147855598979038,1.11124625681498,0.001,2438,7566,12,0.584197320829067
"RP11-554D15.3",0.000946379031095462,1.17819023706816,0.001,2438,9139,10,0.873675971681775
"RP11-554D15.4",0.180701995310728,1.13321667925803,0.192,9935.5,8116,4,-1.35797646072751
"RP11-554D20.1",0.00899329052811715,1.09664681814801,0.01,5536,7206,7,-0.356960165293508
"RP11-554E23.2",0.0753263426752193,1.10194069621927,0.069,8391.5,7356,5,-1.09264308242162
"RP11-554E23.4",0.000828174368027551,0.924621614654447,0.001,2438,2993,9,0.449042113407416
"RP11-554F20.1",0.00387455150218918,1.02811230556945,0.004,4765.5,5400,20,-0.320228321123025
"RP11-554I8.1",0.0946824413314522,1.00406607841021,0.086,8783,4765,7,-1.63980423683677
"RP11-554I8.2",0.348839268413115,1.13966342819423,0.384,11315.5,8281,4,-1.60356625156412
"RP11-554K11.2",0.119068410274312,1.23065118889969,0.12,9181,9945,4,-0.764292364730955
"RP11-554L12.1",0.354432667676757,1.26813509519141,0.391,11373.5,10330,4,-1.08211844668696
"RP11-555F9.2",9.46e-06,1.05788872278561,0.001,2438,6197,20,0.340694227240097
"RP11-555H7.2",0.00272443764965879,1.07721122653371,0.003,4303,6701,14,0.021050728059869
"RP11-555J4.3",0.0104211475086801,0.888571243908052,0.013,5822,2378,4,-0.332591624290296
"RP11-555J4.4",0.046587919837982,0.932925415389488,0.045,7708,3152,5,-1.06190917319193
"RP11-556E13.1",0.00301777755907572,1.00095573104253,0.003,4303,4690,7,-0.342271240785734
"RP11-556G22.3",0.116416939822953,1.19286617505763,0.116,9133.5,9402,9,-0.90523339006858
"RP11-556H2.3",0.0296961284996404,1.17594946061877,0.026,7026,9079,7,-0.386431647347414
"RP11-556H2.4",0.000600145680936608,1.07315368476088,0.001,2438,6602,9,0.411589626771033
"RP11-556I14.1",2.07e-05,0.99099781311865,0.001,2438,4461,16,0.105974742312935
"RP11-556I14.2",0.0307824326222509,1.10015026573895,0.027,7070.5,7293,14,-0.731000115051877
"RP11-556N21.1",0.00311829531177705,1.12487581295784,0.003,4303,7911,7,0.235308942780035
"RP11-556O9.2",0.0373556348210838,1.13086262569372,0.038,7383,8054,5,-0.729301557139573
"RP11-557C18.3",0.00716587273504334,0.967198453139152,0.009,5337.5,3903,6,-0.608268271138106
"RP11-557C18.4",0.00166194000894693,1.13714831231992,0.002,3860.5,8212,7,0.442828474363186
"RP11-557H15.3",0.000229796699666999,1.10150438288011,0.001,2438,7340,15,0.540623932391899
"RP11-557H15.4",0.000589039824755236,1.1965583237198,0.001,2438,9454,15,0.95022966030042
"RP11-557H15.5",0.0378286782548072,1.20675323752421,0.038,7383,9610,4,-0.407877687857081
"RP11-557J10.4",0.00879070025327617,1.06158938814969,0.01,5536,6300,4,-0.517738231956769
"RP11-557J10.5",0.00263324332880981,0.943535050174171,0.003,4303,3365,4,-0.0603729728728635
"RP11-558A11.1",0.0791010737471905,0.950856217749891,0.072,8514,3521,7,-1.34141995231426
"RP11-558A11.2",0.0631273385499023,1.08861084099273,0.064,8178,7006,9,-1.12320376199373
"RP11-558F24.4",3.77e-06,0.87533046367964,0.001,2438,2189,11,0.720133729435655
"RP1-155D22.1",0.0210047280932035,1.06485492683188,0.017,6593.5,6380,6,-0.710502379329081
"RP1-155G6.4",4.36e-05,0.877971817021683,0.001,2438,2219,13,0.705224052083515
"RP11-55L3.1",0.0100607148499015,1.1873791092449,0.012,5744,9320,11,-0.0349493204170317
"RP11-55L4.2",0.00312944953002311,1.17663581302623,0.003,4303,9104,9,0.45792902017443
"RP11-560A15.3",0.00182466168809122,1.07920781164584,0.002,3860.5,6752,14,0.184036855394561
"RP11-560A15.4",0.000736630837770313,1.11731106052329,0.001,2438,7723,15,0.61113144072503
"RP11-560G2.1",3.4e-06,1.03034254700195,0.001,2438,5466,21,0.210133047885735
"RP11-560I19.1",0.16379631626542,0.975912812854183,0.173,9770.5,4089,6,-1.81604327141534
"RP11-561B11.3",0.859619776865796,1.33884208359116,0.13,9312,10835,4,-0.378901842376832
"RP11-561B11.6",0.0977976129178123,1.24287272430236,0.094,8849.5,10092,4,-0.619033621131147
"RP11-561E1.1",0.0003380766205737,1.20174842935802,0.001,2438,9536,22,0.971647895318785
"RP11-561I11.3",0.710023504598317,1.28678893486567,0.266,10560,10475,3,-0.85776096565991
"RP11-561I11.4",0.00028970206023137,1.02589374050811,0.001,2438,5332,14,0.188720088921567
"RP11-561O23.5",0.000250648435612592,0.511389272743402,0.001,2438,156,15,3.37967427909501
"RP11-561O23.7",0.00790664412739297,0.182050847421719,0.01,5536,34,4,7.61376490696321
"RP11-561P12.5",0.444772553250289,1.41917722342771,0.494,11958,11408,3,-0.617580557298732
"RP11-562A8.4",0.0056122942820854,1.02468569938156,0.006,5113,5305,7,-0.493666759599603
"RP11-562L8.1",2e-05,1.14501082004056,0.001,2438,8406,17,0.732317499232573
"RP11-563D10.1",0.00514350959724357,1.12080002647639,0.005,4986,7816,6,0.020720388052142
"RP11-563E2.2",0.0224489915138556,1.18164493364758,0.017,6593.5,9205,10,-0.195510926635846
"RP11-563J2.2",9.49e-05,1.07966810435075,0.001,2438,6763,27,0.441538216612297
"RP11-563M4.1",0.0704221564345083,1.04067674604505,0.069,8391.5,5732,9,-1.37570793466599
"RP11-563N12.2",0.0077343648926688,1.10459551604786,0.01,5536,7430,20,-0.321221501179291
"RP11-563P16.1",0.0132237504902468,1.07588387165143,0.015,6203.5,6670,9,-0.610386347212083
"RP11-565A3.1",0.360091123029641,1.31144232577283,0.399,11432,10654,5,-0.92394046724335
"RP11-565A3.2",0.00285606378372554,0.99385044592885,0.003,4303,4544,27,-0.317463110964402
"RP11-565N2.1",0.072961238770407,0.983706443268706,0.069,8391.5,4285,4,-1.49270831593318
"RP11-565N2.2",0.544813470429725,1.24058975946397,0.412,11501,10065,6,-1.21144988128228
"RP11-566H8.2",0.0753445308201522,1.24869630992982,0.069,8391.5,10147,13,-0.473936016381478
"RP11-566H8.3",0.00574861315848133,0.898176797487555,0.006,5113,2531,9,-0.0839214273851814
"RP11-566J3.2",0.131600382390634,0.96163619086456,0.135,9378,3777,3,-1.64522482784381
"RP11-566K11.4",6.69e-05,0.765812777691893,0.001,2438,944,6,1.38155530753569
"RP11-566K11.7",2.06e-08,0.874127627901495,0,587,2172,17,1.67400858518427
"RP11-567C2.1",0.0660777708731751,1.0877509752961,0.065,8228.5,6978,3,-1.13322807605104
"RP11-567C20.2",0.398125158756757,1.33379038534099,0.441,11661.5,10799,3,-0.879841632447987
"RP11-567C20.3",0.202416004875626,1.13716593042529,0.217,10157,8214,3,-1.38908079794255
"RP11-567E21.3",0.0146323919054707,0.914286841800305,0.015,6203.5,2793,10,-0.529885441150131
"RP11-567G24.3",0.768860440289111,1.24896108338576,0.213,10120,10152,6,-0.917692322492825
"RP11-567I13.1",0.00633864025890002,0.81404831400948,0.007,5220,1391,7,0.342785165676865
"RP11-567J20.1",6.51e-05,1.11002528137245,0.001,2438,7540,23,0.578757132062056
